Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock left,Auto Reorder,Reorder Quantity
ORD1335,19-12-2023,22-12-2023,CUST422,Jeffery Mccall,Home Office,PROD8421,Rice Bag,Grocery,East,Pennsylvania,New Alexandershire,3,3894,20,9798.6,9346.31,452.29,Cash,Returned,Yates-Griffin,hansonamanda@harris.info,25,No,0
ORD1336,12-10-2025,16-10-2025,CUST745,Mr. James Hamilton,Corporate,PROD5663,Study Table,Furniture,South,South Dakota,North Coryfurt,3,4269,10,11979.3,11526.99,452.31,UPI,Cancelled,Potter and Sons,alexander31@moore.com,35,No,0
ORD1337,13-12-2024,16-12-2024,CUST435,Kristin Williamson,Home Office,PROD6727,Snacks,Grocery,West,Louisiana,Lake Joshua,8,2795,15,19459,19006.63,452.37,Net Banking,Returned,"Fisher, Combs and English",nathancurry@elliott.com,17,No,0
ORD1338,03-07-2025,05-07-2025,CUST654,James Sanchez,Consumer,PROD4684,Rice Bag,Grocery,North,Kentucky,New Johnny,7,299,5,2441.35,1989.11,452.24,Net Banking,Cancelled,Pearson-Newman,mcgeesydney@perez.com,35,No,0
ORD1339,05-05-2024,06-05-2024,CUST285,Jessica Campbell,Consumer,PROD9854,Rice Bag,Grocery,North,Missouri,Port Andreamouth,1,2007,0,2460,2007.77,452.23,UPI,Delivered,Ferguson-Harrison,charles36@collins.com,47,No,0
ORD1340,23-07-2024,27-07-2024,CUST484,Steven Parrish,Corporate,PROD7614,Calculator,Office Supplies,East,Alaska,Vincentside,8,465,5,3987,3534.82,452.18,Cash,Cancelled,Pittman Ltd,evelyn78@mayo.com,6,Yes,37
ORD1341,17-04-2025,19-04-2025,CUST727,Jonathan Smith,Consumer,PROD9338,Mouse,Electronics,North,Washington,South Jeremy,3,981,10,3425.7,2649.59,776.11,Cash,Cancelled,"Weiss, Francis and Flores",jvilla@moore.com,2,Yes,39
ORD1342,27-05-2024,02-06-2024,CUST322,Raymond Love,Corporate,PROD9082,Study Table,Furniture,East,Wyoming,West Deborahchester,2,3953,5,8287.7,7511.45,776.25,UPI,Returned,Meyer-Baker,patrickdean@cherry-taylor.info,46,No,0
ORD1343,07-10-2024,10-10-2024,CUST384,John Garza,Corporate,PROD9695,Rice Bag,Grocery,North,Maine,Anthonyfort,10,412,20,4073,3296.71,776.29,Credit card,Returned,"Ryan, Johnson and Brown",barbara55@sparks-rodriguez.org,12,No,0
ORD1344,30-08-2025,01-09-2025,CUST864,Marcus Hayes,Consumer,PROD4175,Pen,Office Supplies,North,Vermont,South Alanburgh,7,3452,0,24941,24164.83,776.17,Cash,Pending,"Phillips, Flores and Barron",robert40@choi.com,19,No,0
ORD1345,03-05-2025,10-05-2025,CUST170,Brittany Ward,Corporate,PROD7685,Stapler,Office Supplies,North,Nevada,Jamestown,7,4690,15,28682.5,27906.39,776.11,Cash,Delivered,"Simpson, Moore and Ross",hjackson@barton-jones.biz,50,No,0
ORD1346,18-02-2025,20-02-2025,CUST760,Valerie Wilkerson,Home Office,PROD5381,Bookshell,Furniture,West,Delaware,South Ronaldshire,7,797,0,6356,5579.67,776.33,Cash,Returned,Campbell Group,mark97@kelly-stevens.com,12,No,0
ORD1347,25-03-2025,29-03-2025,CUST634,John West,Corporate,PROD3342,Mouse,Electronics,East,Georgia,Duanetown,4,1275,20,4857,4080.7,776.3,UPI,Delivered,Hopkins-Lee,jerryflynn@wright.com,9,Yes,46
ORD1348,19-03-2025,26-03-2025,CUST156,Christina Martin,Home Office,PROD4610,Keyboard,Electronics,South,Illinois,Ryanborough,1,2159,20,2504.2,1727.81,776.39,Credit card,Pending,Brown-Miller,nicole88@alexander.net,19,No,0
ORD1349,28-02-2025,04-03-2025,CUST791,Courtney Casey,Consumer,PROD4998,Monitor,Electronics,North,Wisconsin,Port Charlesmouth,1,2602,5,3248.9,2472.65,776.25,UPI,Cancelled,Manning Inc,russellamy@carney.com,33,No,0
ORD1350,08-12-2024,09-12-2024,CUST936,Jonathan Allen,Consumer,PROD2693,Notebook,Office Supplies,South,New Hampshire,Frederickmouth,6,398,10,2926.2,2149.88,776.32,Net Banking,Pending,Holden-Nguyen,leeconway@collins-johnson.info,47,No,0
ORD1351,18-07-2024,24-07-2024,CUST906,Derek Potter,Home Office,PROD3526,Office Chair,Furniture,West,Maine,Lake Jessicaport,1,972,0,1749,972.68,776.32,Cash,Pending,Smith-Gordon,michellegray@edwards.com,38,No,0
ORD1352,13-10-2025,16-10-2025,CUST423,Michael Mitchell,Consumer,PROD9452,Laptop,Electronics,North,North Dakota,New Elizabeth,5,3617,10,17053.5,16277.23,776.27,Cash,Pending,Gomez-Nelson,scarrillo@stewart.com,32,No,0
ORD1353,03-08-2024,10-08-2024,CUST250,Susan Dominguez,Home Office,PROD4449,Laptop,Electronics,West,Iowa,North Tonyport,6,4661,5,27344.7,26568.38,776.32,Net Banking,Returned,Leach-Padilla,kwells@shelton-mcclain.com,21,No,0
ORD1354,29-12-2023,04-01-2024,CUST129,April Benitez,Corporate,PROD1982,Bookshell,Furniture,East,New York,Port Heidiview,2,2401,0,5579,4802.76,776.24,Credit card,Pending,"Wilson, Mullen and Love",wilsonphilip@alexander-hall.com,23,No,0
ORD1355,19-07-2024,20-07-2024,CUST594,Glenda Chapman,Home Office,PROD8418,Monitor,Electronics,East,Washington,South Amandamouth,1,3523,15,3771.55,2995.41,776.14,UPI,Pending,Potter Ltd,lewismichael@dean.com,5,Yes,43
ORD1356,22-04-2025,28-04-2025,CUST570,Anthony Mitchell MD,Corporate,PROD2571,Rice Bag,Grocery,North,Utah,Lake Zacharyborough,6,150,0,1677,900.63,776.37,Credit card,Cancelled,Mooney Group,rwright@johnson.com,2,Yes,37
ORD1357,27-03-2024,02-04-2024,CUST405,Julie Baker,Corporate,PROD6519,File Folder,Office Supplies,South,Arkansas,Brandymouth,3,1545,0,5412,4635.86,776.14,Credit card,Pending,"Ali, Cox and King",ross26@clark-williams.info,5,Yes,22
ORD1358,13-04-2025,17-04-2025,CUST137,Megan Lucas,Corporate,PROD4808,File Folder,Office Supplies,East,Nevada,Lake Jackberg,5,3993,5,19743.75,18967.58,776.17,Net Banking,Cancelled,Hamilton-Little,elizabethday@acosta.info,50,No,0
ORD1359,26-05-2025,30-05-2025,CUST987,Kim Anderson,Consumer,PROD6068,Sugar,Grocery,South,Arizona,Port Kelseyborough,9,1748,0,16509,15732.61,776.39,Cash,Cancelled,"Wilkinson, Hoover and Cox",lsaunders@west.info,50,No,0
ORD1360,11-06-2024,13-06-2024,CUST151,Erik Smith,Corporate,PROD4202,Mouse,Electronics,North,New Mexico,Mcclainstad,4,4258,15,15254.2,14478.01,776.19,UPI,Pending,Le-Patrick,marcusmiller@thompson.com,45,No,0
ORD1361,30-12-2024,05-01-2025,CUST173,Gabriel Ford,Home Office,PROD4827,Snacks,Grocery,South,Rhode Island,Charlesfurt,3,397,20,1729.8,953.66,776.14,Cash,Delivered,"Jackson, Elliott and Martin",jamiepearson@griffin.com,37,No,0
ORD1362,22-12-2024,29-12-2024,CUST774,Alexandra Rocha,Consumer,PROD5739,Cooking oil,Grocery,East,Missouri,New Jimberg,3,2331,5,7420.35,6644.22,776.13,UPI,Cancelled,"Rodgers, Stephens and Green",williamsjustin@williams-davis.com,41,No,0
ORD1363,22-11-2024,26-11-2024,CUST885,James Diaz,Home Office,PROD5768,Keyboard,Electronics,South,Montana,Hansonview,6,3525,5,20869.5,20093.39,776.11,Net Banking,Cancelled,Murray-Griffin,whitekaitlyn@reid-mccoy.com,33,No,0
ORD1364,14-11-2024,15-11-2024,CUST538,Keith Cook,Corporate,PROD3362,File Folder,Office Supplies,North,Texas,Smithville,4,1158,0,5409,4632.67,776.33,Credit card,Pending,Perry-Marquez,bethanyclark@washington-frazier.net,29,No,0
ORD1365,02-10-2025,03-10-2025,CUST898,Matthew Fernandez,Consumer,PROD5370,Snacks,Grocery,East,Vermont,Lake Joelmouth,9,4323,20,31902.6,31126.49,776.11,Net Banking,Delivered,Miller-Johnson,clairebeltran@hernandez.com,31,No,0
ORD1366,27-03-2025,29-03-2025,CUST922,Ryan Murray,Consumer,PROD2646,Sofa,Furniture,North,Arizona,Lake Sharon,8,762,20,5653.8,4877.59,776.21,Credit card,Cancelled,"Schwartz, Ramirez and Fields",bcarter@chang.biz,29,No,0
ORD1367,02-12-2024,04-12-2024,CUST873,Brittany Short,Consumer,PROD5735,Office Chair,Furniture,East,Idaho,South Andreatown,1,4715,20,4549,3772.83,776.17,Net Banking,Delivered,"Calhoun, Reed and Rasmussen",michael61@schwartz.info,43,No,0
ORD1368,01-04-2024,02-04-2024,CUST178,Lori Mooney,Corporate,PROD8115,Headphones,Electronics,South,Minnesota,Arnoldland,10,1938,0,20157,19380.65,776.35,Net Banking,Pending,"Webster, Bailey and Fisher",ununez@neal-whitehead.com,25,No,0
ORD1369,09-12-2023,13-12-2023,CUST236,Matthew Clark,Home Office,PROD8296,Sugar,Grocery,West,Colorado,West Jeffery,4,4557,5,18093.6,17317.38,776.22,UPI,Returned,Clarke Group,wking@cohen-conley.com,31,No,0
ORD1370,28-06-2024,03-07-2024,CUST741,Nicole Cruz,Consumer,PROD9134,Headphones,Electronics,South,South Carolina,Danielberg,5,2251,0,12032,11255.65,776.35,UPI,Delivered,Ochoa Ltd,alexander15@tucker-skinner.net,49,No,0
ORD1371,18-10-2025,23-10-2025,CUST404,Lindsey Lopez,Home Office,PROD2529,Mouse,Electronics,North,North Dakota,Arnoldburgh,4,346,0,2161,1384.83,776.17,Cash,Delivered,Cunningham-Phillips,rollinsheather@berry.com,15,No,0
ORD1372,13-04-2024,18-04-2024,CUST482,Phillip Bishop,Home Office,PROD3554,Headphones,Electronics,East,Illinois,Coxmouth,10,963,15,8962.5,8186.24,776.26,Credit card,Cancelled,Jones-Hurst,gregorymegan@thomas.info,19,No,0
ORD1373,27-09-2024,02-10-2024,CUST152,Kristi Richard,Home Office,PROD6139,File Folder,Office Supplies,North,South Dakota,Veronicaport,4,686,5,3383.8,2607.69,776.11,Net Banking,Cancelled,Taylor-Pierce,loretta30@sanders.com,16,No,0
ORD1374,07-06-2024,14-06-2024,CUST451,Sheila Rogers,Home Office,PROD5502,Calculator,Office Supplies,West,Texas,West Traceyside,4,3702,5,14844.6,14068.39,776.21,Net Banking,Returned,"Thomas, Cantu and Dalton",shannon65@shepherd-johnson.com,19,No,0
ORD1375,19-10-2024,25-10-2024,CUST782,Anthony Murray,Corporate,PROD7827,Stapler,Office Supplies,North,Oklahoma,Michaelville,1,135,10,898.5,122.13,776.37,UPI,Cancelled,"Finley, Benjamin and Duncan",nicolesmith@newton.org,0,Yes,29
ORD1376,15-03-2025,17-03-2025,CUST673,Mr. Marcus Burton MD,Corporate,PROD1395,Monitor,Electronics,North,Maine,South April,8,714,5,6203.4,5427.18,776.22,UPI,Delivered,Barnes and Sons,shelby18@cox.com,1,Yes,35
ORD1377,10-05-2024,16-05-2024,CUST897,Tyler Farley,Home Office,PROD9588,Headphones,Electronics,West,Louisiana,Riverafort,6,2201,0,13983,13206.8,776.2,Cash,Returned,Barnes PLC,daniellenewton@oliver.com,42,No,0
ORD1378,15-09-2025,21-09-2025,CUST162,Michelle Bailey,Home Office,PROD9919,Cooking oil,Grocery,South,Louisiana,East Melindastad,2,595,0,1967,1190.88,776.12,UPI,Delivered,"Thompson, Simpson and Cook",adamatkins@johnston.com,26,No,0
ORD1379,01-03-2025,06-03-2025,CUST279,Karen Rodriguez,Home Office,PROD6340,Pen,Office Supplies,West,Arizona,Chambersbury,8,1988,5,15885.8,15109.5,776.3,Net Banking,Returned,"Hays, Andrade and Brown",tammyhill@barker.biz,29,No,0
ORD1380,19-01-2024,26-01-2024,CUST798,Andrea Hernandez,Consumer,PROD9778,File Folder,Office Supplies,North,Massachusetts,Dawsonberg,3,2696,20,7247.4,6471.02,776.38,Net Banking,Delivered,Torres Group,boltonjo@campbell-lewis.com,41,No,0
ORD1381,27-06-2024,04-07-2024,CUST671,Stephanie Kramer,Consumer,PROD7954,Rice Bag,Grocery,South,Michigan,North Richard,3,3632,0,11673,10896.89,776.11,UPI,Returned,Morris-White,jamesthomas@nelson.net,4,Yes,35
ORD1382,04-10-2025,10-10-2025,CUST676,Erin Schmidt,Corporate,PROD2038,Keyboard,Electronics,East,Washington,Lake Daniellehaven,10,189,20,2289,1512.88,776.12,Net Banking,Cancelled,Thomas PLC,tlewis@mann-adams.com,18,No,0
ORD1383,21-06-2025,24-06-2025,CUST164,Stacy Hudson,Consumer,PROD7119,Notebook,Office Supplies,West,Texas,Nicholasport,5,2971,5,14889.25,14113.1,776.15,Net Banking,Cancelled,Mitchell PLC,taradaniel@fields.net,1,Yes,21
ORD1384,20-04-2024,21-04-2024,CUST143,Lisa Wells,Consumer,PROD2088,Dining Table,Furniture,West,West Virginia,Leachstad,2,2786,0,6349,5572.88,776.12,Cash,Delivered,Murphy-Graham,popecarrie@chambers-freeman.com,38,No,0
ORD1385,08-04-2024,14-04-2024,CUST167,Samantha Taylor,Home Office,PROD9629,Study Table,Furniture,West,West Virginia,Pagebury,5,3074,5,15378.5,14602.39,776.11,Cash,Pending,"Shelton, Hubbard and Black",taylor52@baker-burns.info,34,No,0
ORD1386,30-03-2025,02-04-2025,CUST426,Danielle Shah,Corporate,PROD9945,Pen,Office Supplies,East,Iowa,Susanview,1,2166,0,2943,2166.69,776.31,Cash,Cancelled,"Ford, Brown and Richardson",stephanie69@reilly.com,28,No,0
ORD1387,14-10-2025,20-10-2025,CUST200,Shannon Sanders,Home Office,PROD9664,Mouse,Electronics,North,Connecticut,Hullside,1,3021,5,3646.95,2870.82,776.13,Net Banking,Returned,"Morgan, Mills and Murray",wsmith@benson.net,47,No,0
ORD1388,04-08-2024,10-08-2024,CUST159,Clinton Medina,Corporate,PROD1741,Mouse,Electronics,West,Wyoming,Richardsland,6,2120,5,12861,12084.85,776.15,Cash,Cancelled,Henderson Ltd,deckersusan@morris.net,22,No,0
ORD1389,24-08-2025,31-08-2025,CUST983,Kevin Mullen,Home Office,PROD1656,Snacks,Grocery,North,Utah,Port Matthewborough,10,895,10,8832,8055.69,776.31,Credit card,Cancelled,"Hickman, Ray and Hunt",velezcaitlin@peterson-zimmerman.com,7,Yes,48
ORD1390,07-07-2024,08-07-2024,CUST102,Ebony Wheeler,Corporate,PROD8141,Laptop,Electronics,East,Maine,North Bryan,7,2505,15,15681.75,14905.41,776.34,Credit card,Returned,Shannon LLC,angela54@erickson-mann.org,41,No,0
ORD1391,11-03-2024,16-03-2024,CUST545,Joshua Johnson,Corporate,PROD2218,Monitor,Electronics,East,Kansas,Manningport,8,3026,10,22564.2,21787.98,776.22,Cash,Delivered,Harris-Webster,matthew59@gilbert.com,18,No,0
ORD1392,06-11-2023,07-11-2023,CUST742,Jasmine George,Consumer,PROD6302,Sofa,Furniture,North,Colorado,South Bryan,7,3289,20,19195.4,18419.17,776.23,Cash,Cancelled,Finley PLC,lewisgina@sampson.net,45,No,0
ORD1393,13-01-2024,14-01-2024,CUST656,Donna Johnson,Corporate,PROD2244,Keyboard,Electronics,West,Georgia,New James,5,2947,20,12565,11788.87,776.13,Credit card,Returned,"Waters, Larson and Hensley",rachael32@harris.com,43,No,0
ORD1394,04-10-2024,10-10-2024,CUST879,Nicholas Richardson,Home Office,PROD4884,Mouse,Electronics,North,Oklahoma,South Jason,1,509,0,1286,509.73,776.27,Cash,Returned,Thompson Group,michellehernandez@shaw.com,38,No,0
ORD1395,16-01-2024,20-01-2024,CUST729,Angela Sanders,Corporate,PROD2712,Calculator,Office Supplies,East,North Dakota,Muellerstad,6,4106,10,22949.4,22173.13,776.27,Credit card,Delivered,Hawkins-Barker,angela94@gallagher-roth.biz,44,No,0
ORD1396,30-06-2025,04-07-2025,CUST900,Jennifer Cooper,Consumer,PROD7461,Laptop,Electronics,South,Iowa,South Zacharyshire,10,2709,15,23803.5,23027.19,776.31,Cash,Returned,"Jones, Walters and Anderson",ctorres@peck.com,50,No,0
ORD1397,21-10-2025,22-10-2025,CUST978,Angela Marsh,Home Office,PROD5408,File Folder,Office Supplies,North,Delaware,Franklinborough,3,1563,20,4528.2,3752.08,776.12,UPI,Pending,"Middleton, Merritt and Vargas",bryangarcia@alvarez.com,46,No,0
ORD1398,07-03-2025,08-03-2025,CUST474,Molly Kane,Corporate,PROD2301,Laptop,Electronics,East,Maryland,Smithshire,8,2621,10,19648.2,18872.01,776.19,Credit card,Returned,"Beasley, Gray and Armstrong",jgarcia@marquez.com,5,Yes,38
ORD1399,14-08-2024,18-08-2024,CUST784,Christopher Reynolds,Corporate,PROD2753,Bookshell,Furniture,West,Idaho,Garrettmouth,7,2279,5,15932.35,15156.17,776.18,Cash,Cancelled,Morgan Inc,jbailey@herring-torres.biz,15,No,0
ORD1400,18-01-2024,25-01-2024,CUST808,Natasha Crawford,Home Office,PROD1185,Office Chair,Furniture,East,Rhode Island,Blacktown,9,3921,20,29008.2,28231.95,776.25,Credit card,Cancelled,Carter-Pace,ustark@davis.biz,44,No,0
ORD1401,10-05-2025,13-05-2025,CUST811,Richard Johnson,Home Office,PROD5409,Headphones,Electronics,South,New Hampshire,Edwardsbury,6,3178,0,19845,19068.76,776.24,Credit card,Cancelled,"Nixon, Robertson and Holloway",tmartinez@burton.com,37,No,0
ORD1402,17-12-2024,24-12-2024,CUST182,Dr. Paula Sims,Home Office,PROD8976,Stapler,Office Supplies,North,Maine,Port Morgan,7,2951,0,21434,20657.73,776.27,UPI,Returned,"Ayers, Pennington and Hunter",jacob32@whitaker-bennett.info,33,No,0
ORD1403,05-12-2023,12-12-2023,CUST957,Dorothy Pierce,Corporate,PROD1205,Laptop,Electronics,North,Indiana,Benjaminport,6,2735,0,17187,16410.71,776.29,Net Banking,Cancelled,"Smith, Fuller and Spencer",ubennett@dawson-green.net,47,No,0
ORD1404,03-09-2025,08-09-2025,CUST193,James Morris,Corporate,PROD9073,Snacks,Grocery,East,Arizona,Rileyshire,2,790,5,2278,1501.84,776.16,Credit card,Pending,Young Group,andrewmyers@hall-romero.com,28,No,0
ORD1405,14-05-2025,17-05-2025,CUST626,Jim Butler,Corporate,PROD5783,Office Chair,Furniture,West,Indiana,South Jennifer,8,4693,5,36443.8,35667.43,776.37,Cash,Returned,"Horne, Smith and Patton",beckerelizabeth@matthews.net,37,No,0
ORD1406,15-04-2025,18-04-2025,CUST821,Whitney Schultz,Consumer,PROD9315,Office Chair,Furniture,East,Ohio,Murphybury,2,3068,15,5992.6,5216.25,776.35,Cash,Delivered,"Simon, Robertson and Martin",racheljohnson@foster.com,41,No,0
ORD1407,15-06-2024,17-06-2024,CUST283,David Johnson,Consumer,PROD8028,Cooking oil,Grocery,East,Rhode Island,Edwardville,2,4422,15,8294.4,7518.12,776.28,UPI,Delivered,Flynn Group,zjenkins@cruz.com,6,Yes,38
ORD1408,10-05-2025,13-05-2025,CUST282,Scott Cervantes,Home Office,PROD9949,Headphones,Electronics,North,Colorado,South Michael,9,3937,15,30895.05,30118.92,776.13,UPI,Returned,"Ortega, Carey and Wood",wjohnson@mclean-kirby.net,22,No,0
ORD1409,15-09-2024,18-09-2024,CUST304,Sara Herrera,Home Office,PROD3962,Bookshell,Furniture,North,New Hampshire,South Mikayla,2,3619,20,6567.4,5791.26,776.14,Credit card,Returned,James-Rivera,dallen@perez.org,43,No,0
ORD1410,08-09-2024,12-09-2024,CUST903,Eric Miller,Corporate,PROD6261,Study Table,Furniture,West,Hawaii,New Jennifershire,7,1347,0,10206,9429.71,776.29,Cash,Returned,"Fischer, Rodriguez and Patrick",johnjohnson@carter.com,46,No,0
ORD1411,22-01-2025,25-01-2025,CUST722,Sylvia Mitchell,Home Office,PROD8441,File Folder,Office Supplies,South,South Dakota,East Mitchell,5,3375,0,17652,16875.75,776.25,Net Banking,Cancelled,Velasquez Inc,vaughndanielle@lewis-jones.com,21,No,0
ORD1412,12-02-2025,13-02-2025,CUST978,Amber Wells,Corporate,PROD4367,Keyboard,Electronics,South,Connecticut,Nicholasmouth,1,771,0,1548,771.79,776.21,Cash,Returned,"Cooper, English and Garcia",kcurtis@kent.net,47,No,0
ORD1413,04-11-2025,08-11-2025,CUST442,Karen Bennett,Consumer,PROD4384,Rice Bag,Grocery,East,Georgia,South Rodneyview,9,552,10,5248.2,4471.95,776.25,UPI,Cancelled,"Mercer, Barnett and Barron",travis02@gutierrez.com,28,No,0
ORD1414,24-01-2024,27-01-2024,CUST666,Patricia Jordan,Consumer,PROD2925,Sugar,Grocery,North,Massachusetts,Robertfort,9,3739,5,32745.45,31969.32,776.13,Credit card,Pending,"White, Fox and Perez",uwong@meyer-hudson.com,8,Yes,42
ORD1415,04-04-2024,09-04-2024,CUST907,Charles Williams,Corporate,PROD8660,Bookshell,Furniture,West,Louisiana,Davismouth,3,2775,0,9102,8325.79,776.21,Credit card,Cancelled,"Smith, Anderson and Burns",megan72@thompson-camacho.info,39,No,0
ORD1416,04-08-2024,08-08-2024,CUST862,Kyle Cannon,Home Office,PROD6770,Stapler,Office Supplies,West,Ohio,Bakershire,6,1125,5,7189.5,6413.13,776.37,Credit card,Returned,Sawyer and Sons,william72@williams-bennett.com,28,No,0
ORD1417,13-12-2024,14-12-2024,CUST481,Madison Mckee,Consumer,PROD4587,Sofa,Furniture,West,Nebraska,New Carol,4,1137,15,4642.8,3866.43,776.37,Credit card,Cancelled,"Nelson, Randolph and Lindsey",heidideleon@jordan.com,20,No,0
ORD1418,07-02-2025,10-02-2025,CUST297,Julie Morgan,Home Office,PROD8316,Snacks,Grocery,North,Alabama,North Amyville,7,1169,20,7323.4,6547.07,776.33,Credit card,Cancelled,Macdonald Ltd,cooperjesus@leach.net,42,No,0
ORD1419,06-10-2024,10-10-2024,CUST909,Jack Smith,Corporate,PROD4811,Study Table,Furniture,North,Colorado,Kellyberg,6,4828,15,25399.8,24623.65,776.15,Cash,Delivered,Knox Ltd,obriencharles@rice-ferguson.com,28,No,0
ORD1420,09-10-2024,14-10-2024,CUST256,Arthur Bailey,Consumer,PROD4328,Calculator,Office Supplies,North,Utah,West Susan,2,4141,15,7816.7,7040.58,776.12,UPI,Delivered,"Rogers, Mccarthy and Reeves",bowersjennifer@young.net,34,No,0
ORD1421,07-05-2024,12-05-2024,CUST843,Preston White,Consumer,PROD9081,Headphones,Electronics,West,Alabama,Colemantown,5,816,15,4245,3468.84,776.16,Net Banking,Returned,Stokes Inc,josephtran@pena-huffman.com,27,No,0
ORD1422,28-09-2025,30-09-2025,CUST161,Kelly Valentine,Consumer,PROD4902,Calculator,Office Supplies,East,Alaska,Jamesside,1,3858,20,3863.4,3087.03,776.37,Net Banking,Delivered,Peterson Inc,jasonduran@dean.com,25,No,0
ORD1423,25-09-2024,27-09-2024,CUST273,Juan Glass,Corporate,PROD3134,Office Chair,Furniture,North,Minnesota,South Tinafurt,4,1703,0,7589,6812.87,776.13,UPI,Cancelled,Edwards-Dunlap,hfreeman@whitaker-kim.net,40,No,0
ORD1424,18-07-2024,19-07-2024,CUST576,Willie Wood,Corporate,PROD5171,Monitor,Electronics,South,Utah,South Jeremy,3,1065,10,3652.5,2876.13,776.37,Net Banking,Cancelled,Neal Ltd,dgoodwin@taylor-smith.biz,46,No,0
ORD1425,18-10-2024,21-10-2024,CUST636,Rebekah Miller,Corporate,PROD5044,Dining Table,Furniture,East,Utah,Port Stevenland,3,2549,10,7659.3,6883.09,776.21,Credit card,Cancelled,"Johnston, Grant and Cummings",sharon13@wilkins.com,47,No,0
ORD1426,21-11-2024,24-11-2024,CUST884,Connie Hood,Home Office,PROD3720,Study Table,Furniture,North,Oklahoma,New James,1,4056,5,4630.2,3853.81,776.39,Net Banking,Delivered,"Murray, Cook and Harris",emily63@smith.com,37,No,0
ORD1427,14-04-2025,15-04-2025,CUST794,Kristi Smith,Corporate,PROD8272,Mouse,Electronics,North,Iowa,Martinville,1,1735,0,2512,1735.69,776.31,Cash,Pending,"Becker, Rios and Richards",gnguyen@burns-medina.info,1,Yes,44
ORD1428,11-10-2024,14-10-2024,CUST775,Erin Wagner,Corporate,PROD4950,Cooking oil,Grocery,North,Virginia,Markton,2,1354,10,3214.2,2437.92,776.28,Net Banking,Delivered,Burns Inc,sanchezchristopher@baker.biz,9,Yes,42
ORD1429,14-11-2023,21-11-2023,CUST603,Christopher Smith,Home Office,PROD9902,Mouse,Electronics,North,New Hampshire,East Dianeland,1,3557,15,3800.45,3024.33,776.12,Cash,Delivered,Manning and Sons,brendadiaz@rodriguez.info,22,No,0
ORD1430,07-05-2025,14-05-2025,CUST239,Emily Wilson,Consumer,PROD1381,Keyboard,Electronics,North,Arkansas,Clarkstad,9,1234,10,10772.4,9996.09,776.31,Net Banking,Delivered,Gomez-Thompson,sturner@peters-whitehead.com,25,No,0
ORD1431,06-03-2025,08-03-2025,CUST878,Megan Juarez,Home Office,PROD9752,Keyboard,Electronics,West,Pennsylvania,Georgeberg,3,3085,10,9106.5,8330.35,776.15,Credit card,Returned,Barber-Sparks,mccarthyjeffrey@arnold-neal.com,6,Yes,49
